video_id,main_gloss,og_gloss,dominant_start_handshape,non_dominant_start_handshape,dominant_end_handshape,non_dominant_end_handshape,video_file,handedness,variant_1,variant_2,compounded_word,notes
7493,SCREEN/FILTER,SCREEN/FILTER,4,4,4,4,ASL_2008_02_29_scene24-camera1.mov,1,SCREEN,FILTER,,
40853,WINDOW SCREEN,SCREEN/FILTER+WINDOW,4,4,B,B,ASL_2008_06_10_scene13-camera1.mov,1,SCREEN,FILTER,WINDOW,
40854,WINDOW SCREEN,SCREEN/FILTER+WINDOW,4,4,bent-B-L,bent-B-L,ASL_2011_06_14_Brady_scene56-camera1.mov,1,SCREEN,FILTER,WINDOW,
637,SCREWDRIVER,SCREWDRIVER,R,B-L,R,B-L,ASL_2011_07_19_Brady_scene74-camera1.mov,1,,,,
7495,SCREWDRIVER,SCREWDRIVER,U,B-L,U,B-L,ASL_2008_02_29_scene24-camera1.mov,1,,,,
7496,SCUBA,SCUBA,5-C,,5-C,,ASL_2008_02_29_scene24-camera1.mov,1,,,,
7497,SCUBA,SCUBA,5-C,,5-C,,ASL_2011_07_19_Brady_scene75-camera1.mov,1,,,,
7498,SEARCH FOR,SEARCH-FOR,C,,C,,ASL_2011_06_14_Brady_scene51-camera1.mov,1,,,,
7499,SEARCH FOR,SEARCH-FOR,C,,C,,ASL_2008_02_01_scene53-camera1.mov,1,,,,
7500,SEARCH FOR,SEARCH-FOR,C,,C,,ASL_2008_06_10_scene4-camera1.mov,1,,,,
7501,SEARCH FOR,SEARCH-FOR,C,,C,,ASL_2008_08_13_session2_scene7-camera1.mov,1,,,,
7502,SEAT BELT,SEAT-BELT,bent-U,bent-U,bent-U,bent-U,ASL_2011_06_08_Brady_scene19-camera1.mov,1,,,,
7503,SECOND,SECOND,V,,V,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene15-camera1.mov,1,,,,
7504,SECOND,SECOND,V,,V,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene18-camera1.mov,1,,,,
7505,SECOND,SECOND,V,,V,,ASL_2011_06_08_Brady_scene5-camera1.mov,1,,,,
7506,SECOND,SECOND,V,,V,,ASL_2011_06_08_Brady_scene5-camera1.mov,1,,,,
7507,SECOND,SECOND,V,,V,,ASL_2011_06_08_Brady_scene5-camera1.mov,1,,,,
7512,SECOND,SECOND,V,,V,,ASL_2011_06_08_Brady_scene5-camera1.mov,1,,,,
7513,SECOND,SECOND,K,,K,,ASL_2011_06_08_Brady_scene5-camera1.mov,1,,,,
7514,SECOND,SECOND,K,,K,,ASL_2011_06_08_Brady_scene5-camera1.mov,1,,,,
7508,SECOND IN LIST,SECOND-IN-LIST,V,L,V,L,ASL_2011_07_19_Brady_scene75-camera1.mov,1,,,,
7509,SECOND OF TIME,SECOND-OF-TIME,1,B-L,1,B-L,ASL_2008_02_29_scene25-camera1.mov,1,,,,
7510,SECOND OF TIME,SECOND-OF-TIME,1,B-L,1,B-L,ASL_2011_07_19_Brady_scene75-camera1.mov,1,,,,
7511,SECOND PLACE,SECOND-PLACE,V,,V,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene13-camera1.mov,1,,,,
7515,SECRET,SECRET,A,,A,,ASL_2011_07_19_Brady_scene75-camera1.mov,1,,,,
7516,SECRET,SECRET,A,,A,,ASL_2006_10_10_scene24-camera1.mov,1,,,,
7517,SECRET,SECRET,A,,A,,ASL_2008_02_29_scene25-camera1.mov,1,,,,
7518,SECRET,SECRET,A,,A,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene22-camera1.mov,1,,,,
7519,SECRET,SECRET,A,,A,,ASL_2011_07_19_Brady_scene43-camera1.mov,1,,,,
7520,SECRET,SECRET,A,,A,,ASL_2007_05_24_scene26-camera1.mov,1,,,,
7521,SECRET,SECRET,10,,10,,ASL_2011_07_22_Brady_scene45-camera1.mov,1,,,,
40860,KEEP SECRET,SECRET+HIDE,A,,A,crvd-flat-B,ASL_2008_02_01_scene22-camera1.mov,1,,,SECRET+HIDE,
40861,KEEP SECRET,SECRET+HIDE,A,,A,crvd-B,ASL_2008_05_29a_scene50-camera1.mov,1,,,SECRET+HIDE,
40862,KEEP SECRET,SECRET+HIDE,A,,A,bent-B,ASL_2008_08_13_scene18-camera1.mov,1,,,SECRET+HIDE,
40863,KEEP SECRET,SECRET+HIDE,A,,A,crvd-flat-B,ASL_2011_06_14_Brady_scene34-camera1.mov,1,,,SECRET+HIDE,
40864,KEEP SECRET,SECRET+HIDE,A,,A,crvd-B,ASL_2006_10_10_scene12-camera1.mov,1,,,SECRET+HIDE,
692,SECRETARY,SECRETARY,U,B-L,U,B-L,ASL_2006_10_10_scene25-camera1.mov,1,,,,
7522,SECRETARY,SECRETARY,K,B-L,K,B-L,ASL_2008_02_29_scene25-camera1.mov,1,,,,
7523,SECRETARY,SECRETARY,K,B-L,K,B-L,ASL_2011_07_19_Brady_scene75-camera1.mov,1,,,,
7524,SEE,SEE,K,,K,,ASL_2008_02_29_scene25-camera1.mov,1,,,,
7525,SEE,SEE,K,,K,,ASL_2011_07_19_Brady_scene75-camera1.mov,1,,,,
7526,SEE,SEE,V,,V,,ASL_2006_10_10_scene24-camera1.mov,1,,,,
7527,SEE,SEE,V,,V,,ASL_2007_05_24_scene26-camera1.mov,1,,,,
7528,SEESAW,SEE-SAW,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2008_02_29_scene25-camera1.mov,1,,,,
7529,SEESAW,SEE-SAW,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2011_07_19_Brady_scene75-camera1.mov,1,,,,
207894,LOOK AROUND/KEEP SEEING,SEE-SEE,V,,V,,ASL_2007_05_24_scene19-camera1.mov,1,,,,
7531,LOOK AROUND/KEEP SEEING,SEE-SEE,V,,V,,ASL_2008_02_15_scene23-camera1.mov,1,,,,
7533,LOOK AROUND/KEEP SEEING,SEE-SEE,V,,V,,ASL_2006_10_10_scene16-camera1.mov,1,,,,
7532,LOOK AROUND/KEEP SEEING,SEE-SEE,V,,V,,ASL_2011_07_19_Brady_scene18-camera1.mov,1,,,,
7534,SEEM,SEEM,crvd-flat-B,,crvd-flat-B,,ASL_2008_02_29_scene25-camera1.mov,1,,,,
7535,SEEM,SEEM,bent-B-L,,bent-B-L,,ASL_2006_10_10_scene24-camera1.mov,1,,,,
7536,SEEM,SEEM,crvd-B,,crvd-B,,ASL_2007_05_24_scene26-camera1.mov,1,,,,
7537,SEEM,SEEM,crvd-flat-B,,crvd-flat-B,,ASL_2011_07_19_Brady_scene75-camera1.mov,1,,,,
7552,MYSELF/YOURSELF/THEMSELF/ITSELF,SELF,10,,10,,ASL_2011_07_22_Brady_scene36-camera1.mov,1,,,,Reflexive pronoun; singular; refers to the who/what is acting on itself/themself 
7549,MYSELF/YOURSELF/THEMSELF/ITSELF,SELF,10,,10,,ASL_2008_03_28_scene48-camera1.mov,1,,,,Reflexive pronoun; singular; refers to the who/what is acting on itself/themself 
7550,MYSELF/YOURSELF/THEMSELF/ITSELF,SELF,10,,10,,ASL_2011_07_19_Brady_scene76-camera1.mov,1,,,,Reflexive pronoun; singular; refers to the who/what is acting on itself/themself 
7551,MYSELF/YOURSELF/THEMSELF/ITSELF,SELF,10,,10,,ASL_2011_07_22_Brady_scene36-camera1.mov,1,,,,Reflexive pronoun; singular; refers to the who/what is acting on itself/themself 
7541,MYSELF/YOURSELF/THEMSELF/ITSELF,SELF,10,,10,,ASL_2008_02_01_scene22-camera1.mov,1,,,,Reflexive pronoun; singular; refers to the who/what is acting on itself/themself 
7542,MYSELF/YOURSELF/THEMSELF/ITSELF,SELF,10,,10,,ASL_2008_02_29_scene25-camera1.mov,1,,,,Reflexive pronoun; singular; refers to the who/what is acting on itself/themself 
7543,MYSELF/YOURSELF/THEMSELF/ITSELF,SELF,10,,10,,ASL_2008_08_13_scene18-camera1.mov,1,,,,Reflexive pronoun; singular; refers to the who/what is acting on itself/themself 
7544,MYSELF/YOURSELF/THEMSELF/ITSELF,SELF,10,,10,,ASL_2011_06_14_Brady_scene34-camera1.mov,1,,,,Reflexive pronoun; singular; refers to the who/what is acting on itself/themself 
7539,MYSELF/YOURSELF/THEMSELF/ITSELF,SELF,10,,10,,ASL_2008_05_29a_scene50-camera1.mov,1,,,,Reflexive pronoun; singular; refers to the who/what is acting on itself/themself 
437,OURSELVES,SELF-1p,A,,A,,ASL_2008_02_15_scene14-camera1.mov,1,,,,Reflexive pronoun; first-person plural; includes signer and others
7546,OURSELVES,SELF-1p,10,,10,,ASL_2008_02_15_scene14-camera1.mov,1,,,,Reflexive pronoun; first-person plural; includes signer and others
7547,OURSELVES,SELF-1p,10,,10,,ASL_2008_06_10_scene22-camera1.mov,1,,,,Reflexive pronoun; first-person plural; includes signer and others
438,OURSELVES,SELF-1p-pl,A,,10,,ASL_2008_02_15_scene28-camera1.mov,1,,,,Reflexive pronoun; first-person plural; includes signer and others
7548,OURSELVES,SELF-1p-pl,10,,10,,ASL_2011_07_19_Brady_scene23-camera1.mov,1,,,,Reflexive pronoun; first-person plural; includes signer and others
7545,YOURSELVES,SELF-pl-2,10,,10,,ASL_2008_03_28_scene9-camera1.mov,1,,,,Reflexive pronoun; second-person plural; includes people/things being addressed
7540,THEMSELVES,SELF-pl-3,10,,10,,ASL_2011_07_19_Brady_scene113-camera1.mov,1,,,,Reflexive pronoun; third-person plural; includes people/things excluding signer/addressees
7538,OURSELVES,SELF-pl-4,10,,10,,ASL_2008_03_28_scene48-camera1.mov,1,,,,Reflexive pronoun; first-person plural; includes signer and others
7553,SELL,SELL,flat-O,flat-O,flat-O,flat-O,ASL_2008_02_29_scene26-camera1.mov,1,,,,
207895,SELL,SELL,flat-O,flat-O,flat-O,flat-O,ASL_2011_07_19_Brady_scene76-camera1.mov,1,,,,
7556,SELL,SELL,flat-O,flat-O,flat-O,flat-O,ASL_2008_02_29_scene48-camera1.mov,1,,,,
7554,SELL,SELL,flat-O,flat-O,flat-O,flat-O,ASL_2011_07_19_Brady_scene76-camera1.mov,1,,,,
207896,SELL,SELL,flat-O,flat-O,flat-O,flat-O,ASL_2011_07_19_Brady_scene99-camera1.mov,1,,,,
7558,SEMESTER,SEMESTER,S,,S,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene13-camera1.mov,1,,,,
7559,SEMESTER,SEMESTER,S,,S,,ASL_2011_07_19_Brady_scene76-camera1.mov,1,,,,
7560,SENATE,SENATE,S,,S,,ASL_2008_02_29_scene26-camera1.mov,1,,,,
7561,SENATE,SENATE,S,,S,,ASL_2011_07_19_Brady_scene76-camera1.mov,1,,,,
7562,SEND,SEND,bent-B-L,psv,B-L,psv,ASL_2008_02_29_scene26-camera1.mov,1,,,,
7563,SEND,SEND,bent-B-L,crvd-flat-B,B-L,crvd-flat-B,ASL_2011_07_19_Brady_scene76-camera1.mov,1,,,,
7564,SEND,SEND,bent-B,crvd-flat-B,B-L,crvd-flat-B,ASL_2007_05_24_scene26-camera1.mov,1,,,,
7565,SEND/MAIL,SEND/MAIL,S,,5,,ASL_2008_02_29_scene26-camera1.mov,1,SEND,MAIL,,
7566,SEND/MAIL,SEND/MAIL,S,,5,,ASL_2011_07_19_Brady_scene76-camera1.mov,1,SEND,MAIL,,
7567,SEND/MAIL,SEND/MAIL,S,,5,,ASL_2006_10_10_scene24-camera1.mov,1,SEND,MAIL,,
7568,SENIOR,SENIOR,5,5,5,5,ASL_2008_02_29_scene26-camera1.mov,1,,,,
7569,SENIOR,SENIOR,5,5,5,5,ASL_2011_07_19_Brady_scene76-camera1.mov,1,,,,
7570,SENIOR CITIZEN,SENIOR-CITIZEN,S,,C,,ASL_2008_02_29_scene26-camera1.mov,1,,,,
7571,SENIOR CITIZEN,SENIOR-CITIZEN,S,,C,,ASL_2011_07_19_Brady_scene76-camera1.mov,1,,,,
7572,SENSITIVE,SENSITIVE,25,,25,,ASL_2008_02_29_scene26-camera1.mov,1,,,,
7573,SENSITIVE,SENSITIVE,25,,25,,ASL_2011_07_19_Brady_scene77-camera1.mov,1,,,,
7575,SENTENCE,SENTENCE,open-F,open-F,F,F,ASL_2008_02_15_scene3-camera1.mov,1,,,,
207933,SENTENCE,SENTENCE,open-F,open-F,F,F,ASL_2010_08_10_Liz_additional_lexicon_signs_scene1-camera1.mov,1,,,,
207935,SENTENCE,SENTENCE,F,F,F,F,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,1,,,,
207934,SENTENCE,SENTENCE,open-F,open-F,F,F,ASL_2010_08_10_Liz_additional_lexicon_signs_scene1-camera1.mov,1,,,,
207936,SENTENCE,SENTENCE,F,F,F,F,ASL_2006_10_10_scene4-camera1.mov,1,,,,
7579,SENTENCE,SENTENCE,F,F,F,F,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,1,,,,
7580,SEPARATE,SEPARATE,crvd-B,crvd-B,10,10,ASL_2008_02_29_scene26-camera1.mov,1,,,,
7581,SEPARATE,SEPARATE,B-L,B-L,10,10,ASL_2011_07_19_Brady_scene77-camera1.mov,1,,,,
7582,SEPARATE,SEPARATE,bent-B-L,bent-B-L,10,10,ASL_2006_10_10_scene25-camera1.mov,1,,,,
7583,SERIOUS,SERIOUS,1,,1,,ASL_2008_02_29_scene39-camera1.mov,1,,,,
7584,SERIOUS,SERIOUS,1,,1,,ASL_2011_07_19_Brady_scene92-camera1.mov,1,,,,
531,SERVICE,SERVICE,horns,horns,horns,horns,ASL_2011_07_22_Brady_scene57-camera1.mov,1,,,,
7585,SERVICE,SERVICE,B-L,B-L,B-L,B-L,ASL_2008_02_29_scene27-camera1.mov,1,,,,
7586,SERVICE,SERVICE,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene77-camera1.mov,1,,,,
7587,SERVICE,SERVICE,B-L,B-L,B-L,B-L,ASL_2011_07_22_Brady_scene22-camera1.mov,1,,,,
40871,SERVICE WORKER,SERVICE+AGENT,B-L,B-L,B-L,B-L,ASL_2008_03_28_scene34-camera1.mov,1,,,SERVICE+AGENT,
40872,SERVICE WORKER,SERVICE+AGENT,B-L,B-L,B-L,B-L,ASL_2008_02_29_scene27-camera1.mov,1,,,SERVICE+AGENT,
40873,SERVICE WORKER,SERVICE+AGENT,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene77-camera1.mov,1,,,SERVICE+AGENT,
7588,SET UP,SET-UP,10,flat-B,10,flat-B,ASL_2008_01_18_scene33-camera1.mov,1,,,,
7589,SET UP,SET-UP,10,S,10,S,ASL_2008_02_29_scene27-camera1.mov,1,,,,
7590,SET UP,SET-UP,10,B,10,B,ASL_2008_05_29a_scene13-camera1.mov,1,,,,
7591,SET UP,SET-UP,10,psv,10,psv,ASL_2008_08_06_scene33-camera1.mov,1,,,,
7592,SET UP,SET-UP,10,B-xd,10,B-xd,ASL_2011_06_14_Brady_scene13-camera1.mov,1,,,,
7593,SET UP,SET-UP,10,A,10,A,ASL_2011_07_19_Brady_scene77-camera1.mov,1,,,,
7594,7,SEVEN,7,,7,,ASL_2008_01_11_scene3-camera1.mov,1,,,,number
7595,7,SEVEN,7,,7,,ASL_2008_05_12a_scene2-camera1.mov,1,,,,number
7596,7,SEVEN,7,,7,,ASL_2008_08_04_scene2-camera1.mov,1,,,,number
7597,7,SEVEN,7,,7,,ASL_2011_06_08_Brady_scene6-camera1.mov,1,,,,number
7598,SEVEN HOURS,SEVEN-HOURS,7,5,7,5,ASL_2011_07_19_Brady_scene78-camera1.mov,1,,,,
7599,SEVEN MONTHS,SEVEN-MONTHS,7,1,7,1,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov,1,,,,
7600,SEVEN MONTHS,SEVEN-MONTHS,7,1,7,1,ASL_2011_07_19_Brady_scene77-camera1.mov,1,,,,
7601,SEVEN WEEKS,SEVEN-WEEKS,7,B-L,7,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov,1,,,,
7602,SEVEN WEEKS,SEVEN-WEEKS,7,B-L,7,B-L,ASL_2011_07_19_Brady_scene77-camera1.mov,1,,,,
40875,SEVEN HOURS,SEVEN+HOUR,7,,1,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov,1,,,SEVEN+HOUR,
7603,17,SEVENTEEN,7,,7,,ASL_2008_01_11_scene4-camera1.mov,1,,,,number
7605,17,SEVENTEEN,7,,7,,ASL_2008_08_04_scene3-camera1.mov,1,,,,number
207977,17,SEVENTEEN,7,,7,,ASL_2008_08_04_scene2-camera1.mov,1,,,,number
7606,17,SEVENTEEN,7,,7,,ASL_2008_05_12a_scene2-camera1.mov,1,,,,number
7607,17,SEVENTEEN,7,,7,,ASL_2008_05_12a_scene3-camera1.mov,1,,,,number
7608,17,SEVENTEEN,7,,7,,ASL_2011_06_08_Brady_scene4-camera1.mov,1,,,,number
7609,17,SEVENTEEN,A,,7,,ASL_2008_01_11_scene4-camera1.mov,1,,,,number
7610,7TH,SEVENTH,7,,7,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene15-camera1.mov,1,,,,
7611,7TH,SEVENTH,7,,7,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene18-camera1.mov,1,,,,
7612,78,SEVENTY-EIGHT,7,,8,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov,1,,,,number
7613,78,SEVENTY-EIGHT,7,,8,,ASL_2011_07_19_Brady_scene78-camera1.mov,1,,,,number
7614,79,SEVENTY-NINE,7,,F,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov,1,,,,number
7615,79,SEVENTY-NINE,7,,F,,ASL_2011_07_19_Brady_scene78-camera1.mov,1,,,,number
7616,77,SEVENTY-SEVEN,7,,7,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov,1,,,,number
7617,77,SEVENTY-SEVEN,7,,7,,ASL_2011_07_19_Brady_scene78-camera1.mov,1,,,,number
7618,76,SEVENTY-SIX,7,,6,,ASL_2011_07_19_Brady_scene78-camera1.mov,1,,,,number
7619,76,SEVENTY-SIX,7,,6,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov,1,,,,number
7620,SEW,SEW,F,F,F,F,ASL_2011_07_19_Brady_scene78-camera1.mov,1,,,,
7621,SEW,SEW,F,F,F,F,ASL_2008_02_29_scene27-camera1.mov,1,,,,
7622,SEX/GENDER,SEX/GENDER,X,,X,,ASL_2008_02_29_scene27-camera1.mov,1,SEX,GENDER,,
7623,SEX/GENDER,SEX/GENDER,X,,X,,ASL_2011_07_19_Brady_scene78-camera1.mov,1,SEX,GENDER,,
7624,SHAKE BY HANDS,SHAKE-BY-HANDS,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_02_29_scene28-camera1.mov,1,,,,
7625,SHAKE BY HANDS,SHAKE-BY-HANDS,C,C,C,C,ASL_2011_07_19_Brady_scene79-camera1.mov,1,,,,
7626,SHAKE BY HANDS,SHAKE-BY-HANDS,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2011_07_19_Brady_scene79-camera1.mov,1,,,,
370,SHAME,SHAME,bent-B-L,bent-B-L,crvd-B,crvd-B,ASL_2008_01_11_scene22-camera1.mov,1,,,,
7627,SHAME,SHAME,bent-B-L,,crvd-B,,ASL_2008_02_29_scene28-camera1.mov,1,,,,
7628,SHAME,SHAME,bent-B-L,,B-L,,ASL_2008_05_12a_scene15-camera1.mov,1,,,,
7629,SHAME,SHAME,bent-B,,B-L,,ASL_2008_08_04_scene15-camera1.mov,1,,,,
7630,SHAME,SHAME,bent-B-L,,crvd-B,,ASL_2011_06_08_Brady_scene13-camera1.mov,1,,,,
7631,SHAME,SHAME,crvd-B,,crvd-B,,ASL_2011_07_19_Brady_scene79-camera1.mov,1,,,,
7632,SHAME,SHAME,crvd-B,,crvd-B,,ASL_2011_07_19_Brady_scene79-camera1.mov,1,,,,
7633,SHAME,SHAME,bent-B-L,,crvd-B,,ASL_2011_07_22_Brady_scene37-camera1.mov,1,,,,
7634,SHAMPOO,SHAMPOO,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_02_29_scene28-camera1.mov,1,,,,
7635,SHAMPOO,SHAMPOO,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2011_07_19_Brady_scene79-camera1.mov,1,,,,
7636,SHAPE/STATUE,SHAPE/STATUE,A,A,A,A,ASL_2008_01_18_scene41-camera1.mov,1,SHAPE,STATUE,,
7637,SHAPE/STATUE,SHAPE/STATUE,A,A,A,A,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,1,SHAPE,STATUE,,
7638,SHAPE/STATUE,SHAPE/STATUE,A,A,A,A,ASL_2008_08_06_scene40-camera1.mov,1,SHAPE,STATUE,,
7639,SHAPE/STATUE,SHAPE/STATUE,A,A,A,A,ASL_2011_06_14_Brady_scene17-camera1.mov,1,SHAPE,STATUE,,
7640,SHAPE/STATUE,SHAPE/STATUE,A,A,A,A,ASL_2011_07_19_Brady_scene4-camera1.mov,1,SHAPE,STATUE,,
7641,SHAPE/STATUE,SHAPE/STATUE,A,A,A,A,ASL_2011_07_19_Brady_scene96-camera1.mov,1,SHAPE,STATUE,,
7642,SHAPE/STATUE,SHAPE/STATUE,10,10,10,10,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,1,SHAPE,STATUE,,
7643,SHAPE/STATUE,SHAPE/STATUE,A,A,A,A,ASL_2011_07_19_Brady_scene96-camera1.mov,1,SHAPE,STATUE,,
7644,SHARP,SHARP,25,psv,25,psv,ASL_2008_02_29_scene28-camera1.mov,1,,,,
7645,SHARP,SHARP,25,S,25,S,ASL_2011_07_19_Brady_scene79-camera1.mov,1,,,,
741,SHAVE,SHAVE,Y,,Y,,ASL_2008_02_29_scene28-camera1.mov,1,,,,
742,SHAVE,SHAVE,Y,,Y,,ASL_2011_07_19_Brady_scene74-camera1.mov,1,,,,
207897,SHAVE,SHAVE,Y,,Y,,ASL_2011_07_19_Brady_scene80-camera1.mov,1,,,,
7646,SHAVE,SHAVE,X,,X,,ASL_2008_02_29_scene28-camera1.mov,1,,,,
7647,SHAVE,SHAVE,X,,X,,ASL_2011_07_19_Brady_scene80-camera1.mov,1,,,,
7648,SHEARS/SHAVE,SHEARS/SHAVE,bent-B,,bent-B,,ASL_2008_02_29_scene23-camera1.mov,1,SHEARS,SHAVE,,
7649,SHEEP,SHEEP,V,psv,V,psv,ASL_2008_02_29_scene29-camera1.mov,1,,,,
7650,SHEEP,SHEEP,V,psv,V,psv,ASL_2010_08_10_Liz_additional_lexicon_signs_scene31-camera1.mov,1,,,,
7651,SHEEP,SHEEP,K,S,K,S,ASL_2011_06_14_Brady_scene46-camera1.mov,1,,,,
7652,SHEEP,SHEEP,V,S,V,S,ASL_2011_07_19_Brady_scene80-camera1.mov,1,,,,
7653,SHEET CAKE,SHEET-CAKE,C,B-L,C,B-L,ASL_2008_01_11_scene61-camera1.mov,1,,,,
7654,SHEET CAKE,SHEET-CAKE,crvd-B,B-L,crvd-B,B-L,ASL_2008_08_04_scene39-camera1.mov,1,,,,
7655,SHEET CAKE,SHEET-CAKE,C,B-L,C,B-L,ASL_2011_06_08_Brady_scene24-camera1.mov,1,,,,
7656,SHELF/FLOOR,SHELF/FLOOR,B,B,B,B,ASL_2008_01_18_scene45-camera1.mov,1,SHELF,FLOOR,,
7657,SHELF/FLOOR,SHELF/FLOOR,B,B,B,B,ASL_2008_02_01_scene48-camera1.mov,1,SHELF,FLOOR,,
7658,SHELF/FLOOR,SHELF/FLOOR,B,B-xd,B,B-xd,ASL_2008_02_29_scene29-camera1.mov,1,SHELF,FLOOR,,
7659,SHELF/FLOOR,SHELF/FLOOR,B,B,B,B,ASL_2008_02_29_scene43-camera1.mov,1,SHELF,FLOOR,,
7660,SHELF/FLOOR,SHELF/FLOOR,B,B,B,B,ASL_2008_05_29a_scene25-camera1.mov,1,SHELF,FLOOR,,
7661,SHELF/FLOOR,SHELF/FLOOR,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_05_29b_scene19-camera1.mov,1,SHELF,FLOOR,,
7662,SHELF/FLOOR,SHELF/FLOOR,B,B,B,B,ASL_2008_08_06_scene45-camera1.mov,1,SHELF,FLOOR,,
7663,SHELF/FLOOR,SHELF/FLOOR,B,B,B,B,ASL_2008_08_13_session2_scene2-camera1.mov,1,SHELF,FLOOR,,
7664,SHELF/FLOOR,SHELF/FLOOR,B,B,B,B,ASL_2011_06_14_Brady_scene20-camera1.mov,1,SHELF,FLOOR,,
7665,SHELF/FLOOR,SHELF/FLOOR,B-xd,B-xd,B-xd,B-xd,ASL_2011_06_14_Brady_scene48-camera1.mov,1,SHELF,FLOOR,,
7666,SHELF/FLOOR,SHELF/FLOOR,B-xd,B-xd,B-xd,B-xd,ASL_2011_07_19_Brady_scene80-camera1.mov,1,SHELF,FLOOR,,
7667,SHELF/FLOOR,SHELF/FLOOR,B-xd,B-xd,B-xd,B-xd,ASL_2011_07_19_Brady_scene95-camera1.mov,1,SHELF,FLOOR,,
40877,CONFIDENTIAL,SHH+CONFIDENTIAL,1,,S,S,ASL_2010_08_10_Liz_additional_lexicon_signs_scene26-camera1.mov,1,,,SHH+CONFIDENTIAL,
7668,SHINE,SHINE,25,S,25,S,ASL_2008_02_29_scene29-camera1.mov,1,,,,
7669,SHINE,SHINE,25,S,25,S,ASL_2011_07_19_Brady_scene80-camera1.mov,1,,,,
7670,SHIP,SHIP,3,B-L,3,B-L,ASL_2008_02_29_scene29-camera1.mov,1,,,,
7671,SHIP,SHIP,3,B-L,3,B-L,ASL_2011_07_19_Brady_scene80-camera1.mov,1,,,,
7672,SHOE,SHOE,S,S,S,S,ASL_2008_02_29_scene29-camera1.mov,1,,,,
7673,SHOE,SHOE,S,S,S,S,ASL_2011_07_19_Brady_scene80-camera1.mov,1,,,,
7674,SHOE,SHOE,S,S,S,S,ASL_2006_09_26_scene61-camera1.mov,1,,,,
7675,SHOE HEEL,SHOE-HEEL,crvd-L,B-L,crvd-L,B-L,ASL_2008_02_01_scene22-camera1.mov,1,,,,
7676,SHOE HEEL,SHOE-HEEL,sml-C-3,B-L,sml-C-3,B-L,ASL_2011_06_14_Brady_scene34-camera1.mov,1,,,,
40882,SANDALS,SHOE+HALF-LIMB,S,S,B-L,S,ASL_2011_06_14_Brady_scene3-camera1.mov,1,,,SHOE+HALF-LIMB,
40883,SANDALS,SHOE+HALF-LIMB,S,S,B-L,S,ASL_2008_08_04_scene32-camera1.mov,1,,,SHOE+HALF-LIMB,
7677,SHOOT,SHOOT,L,,L,,ASL_2008_02_29_scene29-camera1.mov,1,,,,
7680,SHOOT,SHOOT,L,,L,,ASL_2008_05_29a_scene43-camera1.mov,1,,,,
7681,SHOOT,SHOOT,L,,L,,ASL_2011_07_19_Brady_scene81-camera1.mov,1,,,,
461,SHOOT ARROW,SHOOT-ARROW,cocked-8,cocked-8,4,4,ASL_2011_06_08_Brady_scene12-camera1.mov,1,,,,
532,SHOOT ARROW,SHOOT-ARROW,horns,S,4,S,ASL_2008_05_12a_scene13-camera1.mov,1,,,,
7678,SHOOT ARROW,SHOOT-ARROW,A,S,B-L,S,ASL_2008_08_04_scene13-camera1.mov,1,,,,
7679,SHOOT ARROW,SHOOT-ARROW,A,S,U,S,ASL_2008_01_11_scene20-camera1.mov,1,,,,
7682,SHORE,SHORE,B,B,B,B,ASL_2008_05_12a_scene22-camera1.mov,1,,,,
7683,SHORT,SHORT,U,U,U,U,ASL_2008_02_15_scene32-camera1.mov,1,,,,
7684,SHORT,SHORT,U,U,U,U,ASL_2008_02_29_scene30-camera1.mov,1,,,,
7685,SHORT,SHORT,U,U,U,U,ASL_2011_07_19_Brady_scene26-camera1.mov,1,,,,
